,日期,城市,新增确诊,新增治愈,新增死亡,累积确诊,累积治愈,累积死亡
4863,2020-02-14,浙江,1,4,0,1152,390,0
4864,2020-02-14,山西,1,0,0,126,36,0
4865,2020-02-14,江苏,0,1,0,600,151,0
4866,2020-02-14,河北,3,0,0,289,83,3
4867,2020-02-14,湖北,6,0,0,52175,4411,1341
4868,2020-02-14,甘肃,0,3,0,90,44,2
4869,2020-02-14,重庆,1,0,0,533,139,4
4870,2020-02-14,重庆,1,2,0,534,141,4
4871,2020-02-14,新疆,1,0,0,68,6,1
4872,2020-02-14,上海,7,8,0,326,88,1
4873,2020-02-14,海南,0,2,0,162,38,4
4874,2020-02-14,重庆,1,4,1,535,145,5
4875,2020-02-14,山东,1,1,0,527,134,2
4876,2020-02-14,陕西,1,0,0,232,49,0
4877,2020-02-14,浙江,3,19,0,1155,409,0
4878,2020-02-14,江苏,1,6,0,601,157,0
4879,2020-02-14,安徽,0,3,0,950,197,6
4880,2020-02-14,宁夏,2,0,0,69,24,0
4881,2020-02-14,湖北,1923,486,107,54098,4897,1448
4882,2020-02-14,天津,1,0,0,120,32,3
4883,2020-02-14,陕西,0,3,0,232,52,0
4884,2020-02-14,云南,0,1,0,162,35,0
4885,2020-02-14,内蒙古,1,0,0,68,6,0
4886,2020-02-14,湖北,14,5,0,54112,4902,1448
4887,2020-02-14,湖北,100,28,0,54212,4930,1448
4888,2020-02-14,陕西,0,1,0,232,53,0
4889,2020-02-14,香港,3,0,0,56,1,1
4890,2020-02-14,湖南,1,2,0,993,378,2
4891,2020-02-14,湖北,17,12,2,54229,4942,1450
4892,2020-02-14,湖北,105,58,5,54334,5000,1455
4893,2020-02-14,河南,0,2,0,1199,187,7
4894,2020-02-14,江西,3,3,0,912,207,1
4895,2020-02-14,河南,9,6,0,1208,193,7
4896,2020-02-14,安徽,0,1,0,950,198,6
4897,2020-02-14,上海,1,2,0,327,90,1
4898,2020-02-14,江苏,1,3,0,602,160,0
4899,2020-02-14,河南,0,3,0,1208,196,7
4900,2020-02-14,山东,0,2,0,527,136,2
4901,2020-02-14,江苏,1,0,0,603,160,0
4902,2020-02-14,江苏,1,0,0,604,160,0
4903,2020-02-14,黑龙江,1,0,0,425,47,11
4904,2020-02-14,新疆,2,0,0,70,6,1
4905,2020-02-14,四川,0,3,0,470,115,1
4906,2020-02-14,湖北,24,11,2,54358,5011,1457
4907,2020-02-14,江西,1,2,0,913,209,1
4908,2020-02-14,湖南,0,2,0,993,380,2
4909,2020-02-14,宁夏,1,3,0,70,27,0
4910,2020-02-14,江西,0,1,0,913,210,1
4911,2020-02-14,重庆,0,1,0,535,146,5
4912,2020-02-14,重庆,0,1,0,535,147,5
4913,2020-02-14,重庆,0,2,0,535,149,5
4914,2020-02-14,广西,1,0,0,235,40,2
4915,2020-02-14,湖南,4,4,0,997,384,2
4916,2020-02-14,重庆,1,1,0,536,150,5
4917,2020-02-14,山西,0,2,0,126,38,0
4918,2020-02-14,山东,1,0,0,528,136,2
4919,2020-02-14,河北,2,3,0,291,86,3
4920,2020-02-14,福建,1,1,0,285,66,0
4921,2020-02-14,吉林,1,0,0,88,25,1
4922,2020-02-14,湖南,3,3,0,1000,387,2
4923,2020-02-14,重庆,1,0,0,537,150,5
4924,2020-02-14,云南,6,0,0,168,35,0
4925,2020-02-14,河南,2,3,0,1210,199,7
4926,2020-02-14,广东,1,5,0,1290,377,2
4927,2020-02-14,重庆,0,2,0,537,152,5
4928,2020-02-14,河南,1,0,0,1211,199,7
4929,2020-02-14,广东,4,7,0,1294,384,2
4930,2020-02-14,湖南,1,2,0,1001,389,2
4931,2020-02-14,河南,1,0,0,1212,199,7
4932,2020-02-14,山东,2,3,0,530,139,2
4933,2020-02-14,贵州,3,2,0,143,33,1
4934,2020-02-15,安徽,0,1,0,950,199,6
4935,2020-02-15,河南,0,1,0,1212,200,7
4936,2020-02-15,甘肃,0,1,0,90,45,2
4937,2020-02-15,安徽,4,2,0,954,201,6
4938,2020-02-15,天津,2,2,0,122,34,3
4939,2020-02-15,上海,1,3,0,328,93,1
4940,2020-02-15,河北,0,2,0,291,88,3
4941,2020-02-15,云南,0,2,0,168,37,0
4942,2020-02-15,北京,0,8,0,373,113,4
4943,2020-02-15,贵州,0,1,0,143,34,1
4944,2020-02-15,山东,0,1,0,530,140,2
4945,2020-02-15,新疆,0,1,0,70,7,1
4946,2020-02-15,安徽,1,6,0,955,207,6
4947,2020-02-15,河北,1,0,0,292,88,3
4948,2020-02-15,北京,1,0,0,374,113,4
4949,2020-02-15,湖南,1,1,0,1002,390,2
4950,2020-02-15,江苏,3,0,0,607,160,0
4951,2020-02-15,广东,0,1,0,1294,385,2
4952,2020-02-15,四川,1,5,2,471,120,3
4953,2020-02-15,内蒙古,2,0,0,70,6,0
4954,2020-02-15,辽宁,0,1,0,119,30,1
4955,2020-02-15,黑龙江,0,1,0,425,48,11
4956,2020-02-15,重庆,0,1,0,537,153,5
4957,2020-02-15,山东,1,0,0,531,140,2
4958,2020-02-15,重庆,0,1,0,537,154,5
4959,2020-02-15,甘肃,0,4,0,90,49,2
4960,2020-02-15,海南,0,1,0,162,39,4
4961,2020-02-15,广东,8,2,0,1302,387,2
4962,2020-02-15,内蒙古,0,1,0,70,7,0
4963,2020-02-15,湖北,38,23,1,54396,5034,1458
4964,2020-02-15,湖北,3,5,0,54399,5039,1458
4965,2020-02-15,广西,1,0,0,236,40,2
4966,2020-02-15,北京,1,0,0,375,113,4
4967,2020-02-15,重庆,0,1,0,537,155,5
4968,2020-02-15,北京,1,0,0,376,113,4
4969,2020-02-15,重庆,0,1,0,537,156,5
4970,2020-02-15,广东,0,1,0,1302,388,2
4971,2020-02-15,福建,2,2,0,287,68,0
4972,2020-02-15,江西,0,3,0,913,213,1
4973,2020-02-15,安徽,2,4,0,957,211,6
4974,2020-02-15,四川,6,0,0,477,120,3
4975,2020-02-15,江西,0,3,0,913,216,1
4976,2020-02-15,四川,0,2,0,477,122,3
4977,2020-02-15,广东,3,15,0,1305,403,2
4978,2020-02-15,贵州,0,2,0,143,36,1
4979,2020-02-15,广西,0,5,0,236,45,2
4980,2020-02-15,黑龙江,15,11,0,440,59,11
4981,2020-02-15,北京,1,0,0,377,113,4
4982,2020-02-15,陕西,4,0,0,236,53,0
4983,2020-02-15,浙江,0,2,0,1155,411,0
4984,2020-02-15,重庆,0,1,0,537,157,5
4985,2020-02-15,安徽,1,5,0,958,216,6
4986,2020-02-15,天津,0,2,0,122,36,3
4987,2020-02-15,山东,0,2,0,531,142,2
4988,2020-02-15,黑龙江,1,0,0,441,59,11
4989,2020-02-15,湖南,0,2,0,1002,392,2
4990,2020-02-15,上海,0,1,0,328,94,1
4991,2020-02-15,辽宁,1,0,0,120,30,1
4992,2020-02-15,湖南,0,2,0,1002,394,2
4993,2020-02-15,江苏,3,2,0,610,162,0
4994,2020-02-15,安徽,0,4,0,958,220,6
4995,2020-02-15,安徽,1,1,0,959,221,6
4996,2020-02-15,湖北,6,105,7,54405,5144,1465
4997,2020-02-15,上海,0,1,0,328,95,1
4998,2020-02-15,湖北,3,22,1,54408,5166,1466
4999,2020-02-15,广东,0,8,0,1305,411,2
5000,2020-02-15,黑龙江,1,0,0,442,59,11
5001,2020-02-15,江西,1,2,0,914,218,1
5002,2020-02-15,山东,2,3,0,533,145,2
5003,2020-02-15,黑龙江,0,2,0,442,61,11
5004,2020-02-15,上海,0,1,0,328,96,1
5005,2020-02-15,浙江,0,1,0,1155,412,0
5006,2020-02-15,重庆,1,0,0,538,157,5
5007,2020-02-15,广东,1,0,0,1306,411,2
5008,2020-02-15,辽宁,0,1,0,120,31,1
5009,2020-02-15,山西,1,0,0,127,38,0
5010,2020-02-15,山西,0,1,0,127,39,0
5011,2020-02-15,湖北,3,5,2,54411,5171,1468
5012,2020-02-15,湖北,12,71,4,54423,5242,1472
5013,2020-02-15,上海,0,2,0,328,98,1
5014,2020-02-15,江西,2,4,0,916,222,1
5015,2020-02-15,重庆,0,4,0,538,161,5
5016,2020-02-15,河南,1,0,0,1213,200,7
5017,2020-02-15,云南,1,0,0,169,37,0
5018,2020-02-15,河北,1,2,0,293,90,3
5019,2020-02-15,云南,0,3,0,169,40,0
5020,2020-02-15,江苏,2,2,0,612,164,0
5021,2020-02-15,四川,2,1,0,479,123,3
5022,2020-02-15,重庆,0,2,0,538,163,5
5023,2020-02-15,重庆,0,3,0,538,166,5
5024,2020-02-15,辽宁,0,1,0,120,32,1
5025,2020-02-15,山东,0,7,0,533,152,2
5026,2020-02-15,云南,0,1,0,169,41,0
5027,2020-02-15,山东,0,4,0,533,156,2
5028,2020-02-15,广西,0,1,0,236,46,2
5029,2020-02-15,安徽,2,7,0,961,228,6
5030,2020-02-15,湖南,0,5,0,1002,399,2
5031,2020-02-15,河南,0,2,0,1213,202,7
5032,2020-02-15,河南,0,3,0,1213,205,7
5033,2020-02-15,山西,0,1,0,127,40,0
5034,2020-02-15,安徽,1,1,0,962,229,6
5035,2020-02-15,广东,1,0,0,1307,411,2
5036,2020-02-15,四川,0,1,0,479,124,3
5037,2020-02-15,上海,0,2,0,328,100,1
5038,2020-02-15,江西,5,3,0,921,225,1
5039,2020-02-15,四川,0,2,0,479,126,3
5040,2020-02-15,江苏,1,2,0,613,166,0
5041,2020-02-15,广西,1,0,0,237,46,2
5042,2020-02-15,福建,0,1,0,287,69,0
5043,2020-02-15,江苏,0,2,0,613,168,0
5044,2020-02-15,河南,1,0,0,1214,205,7
5045,2020-02-15,浙江,1,7,0,1156,419,0
5046,2020-02-15,四川,0,1,0,479,127,3
5047,2020-02-15,河南,0,1,0,1214,206,7
5048,2020-02-15,福建,0,5,0,287,74,0
5049,2020-02-15,河南,0,1,0,1214,207,7
5050,2020-02-15,上海,1,4,0,329,104,1
5051,2020-02-15,云南,0,1,0,169,42,0
5052,2020-02-15,上海,0,1,0,329,105,1
5053,2020-02-15,黑龙江,0,3,0,442,64,11
5054,2020-02-15,黑龙江,2,0,0,444,64,11
5055,2020-02-15,重庆,1,2,0,539,168,5
5056,2020-02-15,湖北,50,0,1,54473,5242,1473
5057,2020-02-15,河北,0,1,0,293,91,3
5058,2020-02-15,山东,1,3,0,534,159,2
5059,2020-02-15,上海,0,1,0,329,106,1
5060,2020-02-15,浙江,0,1,0,1156,420,0
5061,2020-02-15,山东,1,1,0,535,160,2
5062,2020-02-15,福建,0,2,0,287,76,0
5063,2020-02-15,广东,0,2,0,1307,413,2
5064,2020-02-15,陕西,0,2,0,236,55,0
5065,2020-02-15,河南,1,0,0,1215,207,7
5066,2020-02-15,江西,0,11,0,921,236,1
5067,2020-02-15,广东,0,1,0,1307,414,2
5068,2020-02-15,湖南,1,9,0,1003,408,2
5069,2020-02-15,广东,8,11,0,1315,425,2
5070,2020-02-15,湖北,5,16,0,54478,5258,1473
5071,2020-02-15,河北,1,0,0,294,91,3
5072,2020-02-15,黑龙江,1,0,0,445,64,11
5073,2020-02-15,吉林,0,2,0,88,27,1
5074,2020-02-15,上海,0,1,0,329,107,1
5075,2020-02-15,江苏,0,9,0,613,177,0
5076,2020-02-15,黑龙江,0,5,0,445,69,11
5077,2020-02-15,湖北,22,17,3,54500,5275,1476
5078,2020-02-15,四川,2,0,0,481,127,3
5079,2020-02-15,台湾,0,1,0,18,2,0
5080,2020-02-15,浙江,1,7,0,1157,427,0
5081,2020-02-15,山西,0,3,0,127,43,0
5082,2020-02-15,山东,0,1,0,535,161,2
5083,2020-02-15,河北,5,5,0,299,96,3
5084,2020-02-15,湖北,25,6,0,54525,5281,1476
5085,2020-02-15,北京,1,0,0,378,113,4
5086,2020-02-15,重庆,0,1,0,539,169,5
5087,2020-02-15,贵州,0,1,0,143,37,1
5088,2020-02-15,重庆,1,0,0,540,169,5
5089,2020-02-15,新疆,1,0,0,71,7,1
5090,2020-02-15,上海,0,13,0,329,120,1
5091,2020-02-15,天津,0,1,0,122,37,3
5092,2020-02-15,重庆,1,7,0,541,176,5
5093,2020-02-15,山东,1,2,0,536,163,2
5094,2020-02-15,陕西,0,2,0,236,57,0
5095,2020-02-15,浙江,3,10,0,1160,437,0
5096,2020-02-15,新疆,0,1,0,71,8,1
5097,2020-02-15,重庆,0,1,0,541,177,5
5098,2020-02-15,江苏,1,3,0,614,180,0
5099,2020-02-15,安徽,0,3,0,962,232,6
5100,2020-02-15,湖北,1548,413,110,56073,5694,1586
5101,2020-02-15,重庆,0,1,0,541,178,5
5102,2020-02-15,陕西,0,7,0,236,64,0
5103,2020-02-15,北京,1,0,0,379,113,4
5104,2020-02-15,青海,0,2,0,18,13,0
5105,2020-02-15,湖北,9,24,0,56082,5718,1586
5106,2020-02-15,湖北,12,25,0,56094,5743,1586
5107,2020-02-15,湖北,16,29,1,56110,5772,1587
5108,2020-02-15,湖北,87,40,3,56197,5812,1590
5109,2020-02-15,河南,1,2,0,1216,209,7
5110,2020-02-15,江西,2,3,0,923,239,1
5111,2020-02-15,河南,9,4,0,1225,213,7
5112,2020-02-15,河北,0,2,0,299,98,3
5113,2020-02-15,江苏,1,1,0,615,181,0
5114,2020-02-15,江苏,1,3,0,616,184,0
5115,2020-02-15,河南,1,2,0,1226,215,7
5116,2020-02-15,山东,0,1,0,536,164,2
5117,2020-02-15,江苏,0,3,0,616,187,0
5118,2020-02-15,江苏,1,1,0,617,188,0
5119,2020-02-15,广东,0,2,0,1315,427,2
5120,2020-02-15,山西,1,0,0,128,43,0
5121,2020-02-15,上海,0,1,0,329,121,1
5122,2020-02-15,新疆,0,3,0,71,11,1
5123,2020-02-15,湖北,0,48,6,56197,5860,1596
5124,2020-02-15,江西,2,0,0,925,239,1
5125,2020-02-15,湖南,0,1,0,1003,409,2
5126,2020-02-15,宁夏,0,5,0,70,32,0
5127,2020-02-15,湖南,0,4,0,1003,413,2
5128,2020-02-15,重庆,0,2,0,541,180,5
5129,2020-02-15,湖南,1,3,0,1004,416,2
5130,2020-02-15,重庆,0,3,0,541,183,5
5131,2020-02-15,山西,0,3,0,128,46,0
5132,2020-02-15,湖南,0,1,0,1004,417,2
5133,2020-02-15,河北,1,2,0,300,100,3
5134,2020-02-15,福建,0,1,0,287,77,0
5135,2020-02-15,吉林,1,1,0,89,28,1
5136,2020-02-15,上海,0,3,0,329,124,1
5137,2020-02-15,湖南,0,7,1,1004,424,3
5138,2020-02-15,重庆,2,1,0,543,184,5
5139,2020-02-15,广东,0,1,0,1315,428,2
5140,2020-02-15,江苏,0,2,0,617,190,0
5141,2020-02-15,河南,4,0,0,1230,215,7
5142,2020-02-15,广东,0,3,0,1315,431,2
5143,2020-02-15,宁夏,0,1,0,70,33,0
5144,2020-02-15,重庆,1,0,0,544,184,5
5145,2020-02-15,河南,1,0,0,1231,215,7
5146,2020-02-15,广东,1,3,0,1316,434,2
5147,2020-02-15,湖南,0,6,0,1004,430,3
5148,2020-02-15,山东,1,0,0,537,164,2
5149,2020-02-15,贵州,1,0,0,144,37,1
5150,2020-02-16,陕西,1,2,0,237,66,0
5151,2020-02-16,安徽,1,1,0,963,233,6
5152,2020-02-16,贵州,0,1,0,144,38,1
5153,2020-02-16,河南,0,1,0,1231,216,7
5154,2020-02-16,澳门,0,2,0,10,5,0
5155,2020-02-16,四川,0,2,0,481,129,3
5156,2020-02-16,安徽,1,4,0,964,237,6
5157,2020-02-16,天津,1,2,0,123,39,3
5158,2020-02-16,陕西,0,1,0,237,67,0
5159,2020-02-16,上海,0,1,0,329,125,1
5160,2020-02-16,河北,0,2,0,300,102,3
5161,2020-02-16,海南,0,1,0,162,40,4
5162,2020-02-16,广西,0,2,0,237,48,2
5163,2020-02-16,北京,0,9,0,379,122,4
5164,2020-02-16,贵州,0,1,0,144,39,1
5165,2020-02-16,重庆,1,1,0,545,185,5
5166,2020-02-16,天津,0,1,0,123,40,3
5167,2020-02-16,山东,1,0,0,538,164,2
5168,2020-02-16,新疆,2,0,0,73,11,1
5169,2020-02-16,安徽,0,10,0,964,247,6
5170,2020-02-16,河北,0,4,1,300,106,4
5171,2020-02-16,湖南,0,3,0,1004,433,3
5172,2020-02-16,江苏,3,9,0,620,199,0
5173,2020-02-16,辽宁,0,1,0,120,33,1
5174,2020-02-16,四川,0,4,0,481,133,3
5175,2020-02-16,河北,0,2,0,300,108,4
5176,2020-02-16,安徽,0,2,0,964,249,6
5177,2020-02-16,上海,1,0,0,330,125,1
5178,2020-02-16,四川,2,1,0,483,134,3
5179,2020-02-16,重庆,0,1,0,545,186,5
5180,2020-02-16,黑龙江,1,1,0,446,70,11
5181,2020-02-16,黑龙江,0,1,0,446,71,11
5182,2020-02-16,重庆,0,1,0,545,187,5
5183,2020-02-16,海南,0,5,0,162,45,4
5184,2020-02-16,重庆,0,1,0,545,188,5
5185,2020-02-16,海南,0,1,0,162,46,4
5186,2020-02-16,广东,0,3,0,1316,437,2
5187,2020-02-16,湖北,44,22,1,56241,5882,1597
5188,2020-02-16,湖北,2,5,0,56243,5887,1597
5189,2020-02-16,北京,1,0,0,380,122,4
5190,2020-02-16,重庆,0,1,0,545,189,5
5191,2020-02-16,福建,1,3,0,288,80,0
5192,2020-02-16,江西,0,2,0,925,241,1
5193,2020-02-16,辽宁,0,3,0,120,36,1
5194,2020-02-16,安徽,1,5,0,965,254,6
5195,2020-02-16,甘肃,0,2,0,90,51,2
5196,2020-02-16,四川,7,0,0,490,134,3
5197,2020-02-16,江西,1,0,0,926,241,1
5198,2020-02-16,江西,0,1,0,926,242,1
5199,2020-02-16,四川,0,1,0,490,135,3
5200,2020-02-16,广东,1,10,0,1317,447,2
5201,2020-02-16,贵州,2,4,0,146,43,1
5202,2020-02-16,黑龙江,6,2,0,452,73,11
5203,2020-02-16,海南,0,3,0,162,49,4
5204,2020-02-16,河北,0,1,0,300,109,4
5205,2020-02-16,浙江,2,6,0,1162,443,0
5206,2020-02-16,安徽,2,6,0,967,260,6
5207,2020-02-16,天津,0,2,0,123,42,3
5208,2020-02-16,天津,1,0,0,124,42,3
5209,2020-02-16,广东,1,0,0,1318,447,2
5210,2020-02-16,山东,0,2,0,538,166,2
5211,2020-02-16,河南,0,1,0,1231,217,7
5212,2020-02-16,湖南,1,0,0,1005,433,3
5213,2020-02-16,上海,0,1,0,330,126,1
5214,2020-02-16,湖南,0,2,0,1005,435,3
5215,2020-02-16,江苏,2,8,0,622,207,0
5216,2020-02-16,安徽,1,0,0,968,260,6
5217,2020-02-16,安徽,1,1,0,969,261,6
5218,2020-02-16,湖北,5,122,3,56248,6009,1600
5219,2020-02-16,湖北,0,14,1,56248,6023,1601
5220,2020-02-16,黑龙江,0,1,0,452,74,11
5221,2020-02-16,江西,0,1,0,926,243,1
5222,2020-02-16,山东,1,0,0,539,166,2
5223,2020-02-16,河南,1,0,0,1232,217,7
5224,2020-02-16,黑龙江,0,2,0,452,76,11
5225,2020-02-16,重庆,1,0,0,546,189,5
5226,2020-02-16,河南,2,0,0,1234,217,7
5227,2020-02-16,天津,0,1,0,124,43,3
5228,2020-02-16,山西,1,1,0,129,47,0
5229,2020-02-16,湖北,4,15,3,56252,6038,1604
5230,2020-02-16,湖北,11,42,1,56263,6080,1605
5231,2020-02-16,江西,1,2,0,927,245,1
5232,2020-02-16,重庆,0,1,0,546,190,5
5233,2020-02-16,重庆,0,1,0,546,191,5
5234,2020-02-16,云南,2,0,0,171,42,0
5235,2020-02-16,甘肃,0,3,0,90,54,2
5236,2020-02-16,浙江,0,1,0,1162,444,0
5237,2020-02-16,江苏,0,1,0,622,208,0
5238,2020-02-16,山东,0,1,0,539,167,2
5239,2020-02-16,山东,0,3,0,539,170,2
5240,2020-02-16,安徽,3,1,0,972,262,6
5241,2020-02-16,湖南,1,1,0,1006,436,3
5242,2020-02-16,四川,0,1,0,490,136,3
5243,2020-02-16,河南,0,1,0,1234,218,7
5244,2020-02-16,广东,1,0,0,1319,447,2
5245,2020-02-16,上海,0,1,0,330,127,1
5246,2020-02-16,黑龙江,0,1,0,452,77,11
5247,2020-02-16,重庆,0,1,0,546,192,5
5248,2020-02-16,江西,1,14,0,928,259,1
5249,2020-02-16,江苏,0,3,0,622,211,0
5250,2020-02-16,天津,1,0,0,125,43,3
5251,2020-02-16,广西,1,3,0,238,51,2
5252,2020-02-16,福建,0,2,0,288,82,0
5253,2020-02-16,江苏,0,1,0,622,212,0
5254,2020-02-16,河南,3,0,0,1237,218,7
5255,2020-02-16,浙江,1,9,0,1163,453,0
5256,2020-02-16,辽宁,0,2,0,120,38,1
5257,2020-02-16,河南,0,4,0,1237,222,7
5258,2020-02-16,江西,1,1,0,929,260,1
5259,2020-02-16,上海,2,4,0,332,131,1
5260,2020-02-16,上海,0,1,0,332,132,1
5261,2020-02-16,黑龙江,4,2,0,456,79,11
5262,2020-02-16,重庆,0,1,0,546,193,5
5263,2020-02-16,湖北,16,6,0,56279,6086,1605
5264,2020-02-16,贵州,0,1,0,146,44,1
5265,2020-02-16,贵州,0,1,0,146,45,1
5266,2020-02-16,山东,0,4,0,539,174,2
5267,2020-02-16,上海,0,1,0,332,133,1
5268,2020-02-16,海南,0,2,0,162,51,4
5269,2020-02-16,重庆,0,3,0,546,196,5
5270,2020-02-16,福建,1,0,0,289,82,0
5271,2020-02-16,重庆,0,1,0,546,197,5
5272,2020-02-16,福建,1,0,0,290,82,0
5273,2020-02-16,广东,0,2,0,1319,449,2
5274,2020-02-16,江西,0,4,0,929,264,1
5275,2020-02-16,湖南,0,5,0,1006,441,3
5276,2020-02-16,浙江,0,1,0,1163,454,0
5277,2020-02-16,广东,1,16,2,1320,465,4
5278,2020-02-16,辽宁,0,2,0,120,40,1
5279,2020-02-16,湖北,10,10,0,56289,6096,1605
5280,2020-02-16,黑龙江,1,0,0,457,79,11
5281,2020-02-16,黑龙江,0,1,0,457,80,11
5282,2020-02-16,湖北,13,27,2,56302,6123,1607
5283,2020-02-16,四川,5,0,0,495,136,3
5284,2020-02-16,台湾,2,0,1,20,2,1
5285,2020-02-16,浙江,0,3,0,1163,457,0
5286,2020-02-16,江苏,0,4,0,622,216,0
5287,2020-02-16,湖北,38,12,0,56340,6135,1607
5288,2020-02-16,辽宁,0,1,0,120,41,1
5289,2020-02-16,重庆,0,1,0,546,198,5
5290,2020-02-16,上海,0,5,0,332,138,1
5291,2020-02-16,天津,0,1,0,125,44,3
5292,2020-02-16,海南,0,1,0,162,52,4
5293,2020-02-16,重庆,3,1,0,549,199,5
5294,2020-02-16,山东,1,1,0,540,175,2
5295,2020-02-16,陕西,0,1,0,237,68,0
5296,2020-02-16,浙江,1,13,0,1164,470,0
5297,2020-02-16,内蒙古,0,1,0,70,8,0
5298,2020-02-16,新疆,0,1,0,73,12,1
5299,2020-02-16,江苏,2,1,0,624,217,0
5300,2020-02-16,安徽,0,2,0,972,264,6
5301,2020-02-16,湖北,1690,543,76,58030,6678,1683
5302,2020-02-16,陕西,3,5,0,240,73,0
5303,2020-02-16,天津,0,1,0,125,45,3
5304,2020-02-16,内蒙古,2,0,0,72,8,0
5305,2020-02-16,湖北,8,20,2,58038,6698,1685
5306,2020-02-16,湖北,9,29,2,58047,6727,1687
5307,2020-02-16,陕西,0,1,0,240,74,0
5308,2020-02-16,香港,1,1,0,57,2,1
5309,2020-02-16,湖南,0,1,0,1006,442,3
5310,2020-02-16,湖北,11,37,1,58058,6764,1688
5311,2020-02-16,湖北,78,96,5,58136,6860,1693
5312,2020-02-16,山西,0,1,0,129,48,0
5313,2020-02-16,河南,1,9,0,1238,231,7
5314,2020-02-16,江西,0,7,0,929,271,1
5315,2020-02-16,河南,1,10,0,1239,241,7
5316,2020-02-16,河北,1,0,0,301,109,4
5317,2020-02-16,安徽,1,2,0,973,266,6
5318,2020-02-16,江苏,1,5,0,625,222,0
5319,2020-02-16,河南,0,1,0,1239,242,7
5320,2020-02-16,山东,1,0,0,541,175,2
5321,2020-02-16,江苏,0,3,0,625,225,0
5322,2020-02-16,江苏,1,1,0,626,226,0
5323,2020-02-16,山西,0,1,0,129,49,0
5324,2020-02-16,上海,0,1,0,332,139,1
5325,2020-02-16,新疆,2,0,0,75,12,1
5326,2020-02-16,湖北,0,16,4,58136,6876,1697
5327,2020-02-16,江西,2,4,0,931,275,1
5328,2020-02-16,湖南,0,2,0,1006,444,3
5329,2020-02-16,湖南,0,1,0,1006,445,3
5330,2020-02-16,重庆,0,2,0,549,201,5
5331,2020-02-16,重庆,0,5,0,549,206,5
5332,2020-02-16,湖南,0,3,0,1006,448,3
5333,2020-02-16,重庆,1,0,0,550,206,5
5334,2020-02-16,福建,0,2,0,290,84,0
5335,2020-02-16,吉林,0,2,0,89,30,1
5336,2020-02-16,上海,0,1,0,332,140,1
5337,2020-02-16,湖南,0,15,0,1006,463,3
5338,2020-02-16,重庆,1,0,0,551,206,5
5339,2020-02-16,山西,0,1,0,129,50,0
5340,2020-02-16,河南,3,0,0,1242,242,7
5341,2020-02-16,广东,1,1,0,1321,466,4
5342,2020-02-16,重庆,0,1,0,551,207,5
5343,2020-02-16,河南,4,0,0,1246,242,7
5344,2020-02-16,广东,1,4,0,1322,470,4
5345,2020-02-16,湖南,0,4,0,1006,467,3
5346,2020-02-16,贵州,0,2,0,146,47,1
5347,2020-02-17,四川,0,1,0,495,137,3
5348,2020-02-17,河南,1,4,0,1247,246,7
5349,2020-02-17,重庆,0,1,0,551,208,5
5350,2020-02-17,安徽,0,8,0,973,274,6
5351,2020-02-17,天津,1,1,0,126,46,3
5352,2020-02-17,陕西,0,1,0,240,75,0
5353,2020-02-17,上海,0,1,0,332,141,1
5354,2020-02-17,河北,0,5,0,301,114,4
5355,2020-02-17,广西,1,1,0,239,52,2
5356,2020-02-17,北京,0,8,0,380,130,4
5357,2020-02-17,贵州,0,3,0,146,50,1
5358,2020-02-17,重庆,0,1,0,551,209,5
5359,2020-02-17,山东,0,1,0,541,176,2
5360,2020-02-17,新疆,1,0,0,76,12,1
5361,2020-02-17,河北,1,0,0,302,114,4
5362,2020-02-17,海南,0,1,0,162,53,4
5363,2020-02-17,北京,4,0,0,384,130,4
5364,2020-02-17,湖南,0,3,0,1006,470,3
5365,2020-02-17,江苏,1,0,0,627,226,0
5366,2020-02-17,广东,0,1,0,1322,471,4
5367,2020-02-17,湖南,0,4,0,1006,474,3
5368,2020-02-17,四川,0,3,0,495,140,3
5369,2020-02-17,四川,1,2,0,496,142,3
5370,2020-02-17,黑龙江,0,1,0,457,81,11
5371,2020-02-17,山西,0,1,0,129,51,0
5372,2020-02-17,重庆,0,2,0,551,211,5
5373,2020-02-17,海南,0,1,0,162,54,4
5374,2020-02-17,四川,0,1,0,496,143,3
5375,2020-02-17,山东,0,2,0,541,178,2
5376,2020-02-17,广东,2,4,0,1324,475,4
5377,2020-02-17,湖北,65,21,1,58201,6897,1698
5378,2020-02-17,湖北,0,9,0,58201,6906,1698
5379,2020-02-17,北京,1,0,0,385,130,4
5380,2020-02-17,重庆,0,1,0,551,212,5
5381,2020-02-17,福建,2,3,0,292,87,0
5382,2020-02-17,江西,0,6,0,931,281,1
5383,2020-02-17,安徽,1,4,0,974,278,6
5384,2020-02-17,四川,5,3,0,501,146,3
5385,2020-02-17,江西,0,2,0,931,283,1
5386,2020-02-17,四川,0,4,0,501,150,3
5387,2020-02-17,广东,0,11,0,1324,486,4
5388,2020-02-17,广西,0,1,0,239,53,2
5389,2020-02-17,贵州,0,3,0,146,53,1
5390,2020-02-17,广西,0,2,0,239,55,2
5391,2020-02-17,黑龙江,2,0,0,459,81,11
5392,2020-02-17,海南,1,4,0,163,58,4
5393,2020-02-17,陕西,0,1,0,240,76,0
5394,2020-02-17,浙江,0,13,0,1164,483,0
5395,2020-02-17,重庆,0,1,0,551,213,5
5396,2020-02-17,安徽,2,1,0,976,279,6
5397,2020-02-17,河北,0,2,0,302,116,4
